metric,max_emerg_wait,value,num_beds
emergency_surgery,4,"[100.62499999999997, 98.17499999999998, 77.17499999999998, 101.49999999999997, 81.89999999999998, 69.99999999999997, 93.27499999999999, 92.39999999999998, 105.525, 96.425, 91.52499999999999, 101.67499999999998, 88.02499999999999, 80.85000000000001, 87.84999999999998, 77.7, 79.27499999999998, 100.62499999999996, 77.17499999999997, 89.94999999999996, 115.84999999999997, 102.54999999999998, 99.4, 88.55, 99.74999999999999, 81.025, 91.00000000000003, 92.225, 113.75, 84.525, 100.45, 97.99999999999997, 96.94999999999999, 89.775, 106.39999999999998, 93.79999999999997, 78.925, 80.67499999999998, 76.12499999999997, 94.67499999999997, 86.45, 74.9, 101.14999999999998, 85.75000000000001, 114.44999999999996, 82.425, 108.14999999999998, 105.87499999999999, 100.97499999999997, 111.64999999999999, 92.92499999999997, 79.27499999999999, 110.77499999999998, 99.05, 102.37499999999996, 83.65, 83.30000000000001, 122.49999999999997, 88.19999999999996, 102.19999999999999, 105.52499999999999, 115.49999999999997, 127.92500000000001, 96.07499999999999, 108.15, 83.47499999999998, 95.54999999999998, 101.32499999999999, 82.425, 111.12499999999999, 115.14999999999995, 119.52499999999995, 125.125, 86.27499999999996, 113.22499999999998, 119.0, 94.14999999999998, 75.95, 112.52499999999996, 94.84999999999998, 94.67500000000001, 82.77499999999996, 142.09999999999997, 90.82499999999997, 89.59999999999998, 100.44999999999996, 96.59999999999998, 93.44999999999999, 103.42499999999997, 86.27499999999996, 97.82499999999997, 103.60000000000001, 85.05, 83.99999999999997, 117.59999999999997, 81.02499999999999, 86.09999999999997, 85.74999999999999, 123.02499999999999, 106.57499999999999]",50
elective_surgery,4,"[36.1875, 19.5625, 10.1875, 18.875, 12.0, 10.1875, 18.3125, 10.875, 22.6875, 21.875, 26.0625, 24.0, 15.3125, 12.0, 21.125, 14.1875, 7.3125, 22.625, 14.9375, 16.875, 25.5, 25.5625, 18.625, 17.5, 17.5, 20.4375, 14.625, 17.0625, 30.375, 16.5, 16.0, 16.875, 26.1875, 31.4375, 16.75, 14.9375, 13.4375, 14.5625, 22.25, 17.5, 19.625, 18.6875, 23.375, 14.9375, 25.1875, 17.625, 14.1875, 20.4375, 19.375, 27.375, 16.4375, 14.9375, 29.1875, 26.6875, 25.5625, 15.3125, 12.8125, 24.8125, 23.0625, 19.6875, 20.125, 32.875, 37.625, 16.75, 33.5625, 10.5625, 24.4375, 10.9375, 13.875, 29.9375, 24.1875, 23.75, 35.0625, 15.5625, 17.1875, 25.875, 22.125, 7.6875, 26.5625, 17.8125, 21.5, 15.375, 48.1875, 30.6875, 18.375, 23.4375, 15.75, 18.9375, 24.6875, 16.75, 13.5625, 22.6875, 13.0625, 16.75, 27.375, 18.25, 20.0625, 20.75, 29.5, 26.3125]",50
daycase_surgery,4,"[11.3125, 11.1875, 6.8125, 4.34375, 6.21875, 7.875, 8.40625, 6.21875, 11.15625, 8.96875, 12.375, 8.4375, 8.78125, 5.5, 10.28125, 11.03125, 6.3125, 8.9375, 5.3125, 6.21875, 9.34375, 9.875, 14.65625, 9.15625, 13.40625, 6.4375, 11.9375, 8.84375, 16.875, 7.90625, 6.75, 6.0625, 11.5625, 12.9375, 8.84375, 7.875, 6.625, 5.71875, 8.75, 9.8125, 7.90625, 9.25, 6.0625, 10.65625, 11.03125, 13.0, 8.09375, 16.65625, 11.3125, 16.875, 6.9375, 6.75, 10.5625, 17.6875, 8.5625, 7.34375, 5.15625, 11.90625, 8.40625, 13.40625, 8.46875, 16.84375, 19.0, 11.21875, 12.8125, 10.5625, 13.0625, 10.78125, 10.28125, 10.21875, 12.90625, 19.5, 16.53125, 7.46875, 11.0, 12.84375, 6.375, 5.15625, 12.03125, 12.625, 13.03125, 6.9375, 23.34375, 9.34375, 11.90625, 13.40625, 11.40625, 10.59375, 11.34375, 10.96875, 16.25, 11.9375, 13.03125, 8.84375, 13.96875, 10.0625, 12.3125, 10.6875, 10.34375, 11.21875]",50
emergency_patients_seen,5,"[64, 68, 45, 64, 59, 48, 60, 59, 73, 59, 62, 56, 63, 52, 58, 50, 46, 68, 55, 52, 70, 62, 59, 59, 59, 60, 62, 54, 70, 57, 64, 58, 63, 58, 55, 61, 56, 52, 49, 58, 58, 47, 62, 50, 73, 54, 66, 57, 57, 68, 58, 59, 73, 62, 63, 58, 54, 72, 53, 59, 61, 77, 81, 63, 74, 50, 59, 62, 50, 64, 67, 68, 76, 57, 62, 73, 58, 49, 63, 60, 60, 50, 78, 57, 56, 66, 60, 56, 71, 55, 63, 61, 63, 56, 70, 62, 58, 60, 75, 63]",50
elective_patients_seen,5,"[20, 13, 8, 10, 9, 7, 9, 10, 12, 10, 13, 12, 11, 7, 13, 8, 3, 13, 8, 7, 17, 14, 8, 7, 8, 11, 8, 12, 16, 10, 9, 8, 10, 13, 11, 12, 11, 8, 10, 11, 10, 10, 12, 10, 12, 12, 8, 12, 11, 16, 8, 9, 13, 14, 13, 9, 7, 14, 9, 9, 8, 17, 16, 10, 13, 9, 12, 12, 8, 17, 11, 14, 17, 10, 14, 15, 7, 7, 14, 11, 9, 6, 22, 12, 8, 12, 13, 11, 13, 11, 7, 10, 13, 12, 14, 9, 13, 10, 16, 11]",50
daycase_patients_seen,5,"[11, 7, 4, 6, 6, 5, 8, 5, 8, 7, 12, 6, 7, 2, 8, 9, 2, 10, 6, 4, 8, 9, 10, 5, 8, 6, 8, 7, 13, 8, 5, 5, 9, 5, 4, 6, 6, 4, 9, 11, 4, 6, 4, 5, 6, 7, 6, 10, 11, 14, 6, 6, 12, 9, 8, 6, 6, 13, 5, 10, 4, 12, 18, 6, 10, 11, 8, 9, 6, 9, 8, 9, 11, 8, 9, 12, 5, 4, 10, 9, 7, 5, 19, 5, 7, 9, 9, 10, 9, 11, 8, 7, 10, 4, 9, 6, 10, 4, 8, 8]",50
emergency_patients_cancelled,5,"[30, 29, 48, 26, 31, 44, 33, 35, 34, 30, 40, 33, 31, 34, 38, 42, 42, 30, 43, 41, 26, 26, 35, 37, 38, 40, 36, 40, 21, 40, 28, 36, 33, 32, 32, 29, 36, 36, 37, 34, 36, 46, 37, 44, 29, 39, 27, 33, 37, 25, 30, 35, 23, 28, 28, 33, 35, 27, 39, 30, 31, 24, 19, 28, 33, 40, 31, 36, 44, 34, 26, 26, 22, 32, 28, 22, 32, 39, 26, 32, 33, 45, 11, 41, 33, 26, 40, 35, 31, 42, 28, 36, 32, 36, 23, 35, 34, 36, 16, 26]",50
elective_patients_cancelled,5,"[19, 34, 30, 31, 33, 35, 31, 30, 27, 34, 25, 30, 32, 37, 28, 34, 38, 31, 32, 32, 23, 29, 33, 30, 31, 28, 33, 28, 22, 32, 32, 32, 28, 24, 31, 29, 27, 32, 33, 30, 27, 29, 28, 29, 27, 27, 32, 28, 28, 25, 32, 31, 27, 25, 26, 32, 32, 25, 32, 26, 29, 22, 23, 32, 19, 34, 29, 28, 35, 26, 25, 27, 21, 32, 28, 26, 31, 32, 26, 31, 31, 33, 15, 26, 33, 25, 29, 27, 27, 30, 32, 30, 25, 29, 26, 32, 32, 29, 24, 27]",50
daycase_patients_cancelled,5,"[52, 50, 55, 54, 52, 49, 51, 54, 51, 57, 55, 53, 51, 61, 46, 51, 56, 48, 55, 59, 53, 51, 55, 52, 52, 51, 49, 44, 46, 48, 47, 56, 49, 48, 50, 58, 55, 57, 53, 48, 57, 55, 57, 52, 50, 55, 56, 50, 52, 46, 53, 52, 51, 50, 57, 53, 50, 48, 55, 49, 54, 47, 46, 49, 47, 51, 48, 49, 56, 45, 53, 51, 46, 53, 49, 45, 59, 66, 53, 55, 52, 58, 42, 48, 58, 52, 50, 53, 46, 53, 42, 50, 44, 55, 49, 50, 44, 53, 46, 45]",50
emergency_surgery,5,"[107.09999999999998, 102.19999999999997, 69.12499999999999, 110.24999999999996, 93.27499999999998, 72.79999999999998, 98.69999999999999, 95.02499999999999, 106.925, 102.025, 88.19999999999997, 101.85, 96.77499999999998, 80.85000000000002, 89.94999999999996, 76.3, 75.59999999999998, 113.39999999999996, 78.92499999999998, 89.6, 113.74999999999997, 104.99999999999999, 94.67499999999998, 88.72499999999998, 98.52499999999998, 94.50000000000001, 85.75000000000001, 88.19999999999999, 116.2, 90.125, 105.69999999999999, 93.09999999999997, 96.07499999999999, 88.55, 97.475, 102.02499999999998, 84.69999999999999, 87.14999999999998, 82.42499999999998, 100.44999999999997, 87.14999999999999, 72.97500000000001, 95.89999999999999, 78.75000000000001, 114.27499999999996, 85.05, 109.89999999999998, 97.12499999999997, 90.12499999999997, 108.5, 92.39999999999996, 89.77499999999999, 116.37499999999997, 101.15, 107.97499999999997, 94.14999999999999, 89.25000000000001, 119.69999999999997, 83.82499999999997, 103.42499999999998, 101.67499999999998, 119.17499999999997, 126.525, 105.52499999999998, 113.05, 85.74999999999997, 98.52499999999999, 99.05, 78.39999999999999, 107.09999999999998, 107.62499999999996, 115.14999999999995, 124.6, 96.42499999999995, 108.14999999999998, 121.27499999999999, 102.89999999999998, 80.32500000000002, 112.52499999999996, 99.74999999999999, 97.65, 82.24999999999997, 135.09999999999997, 86.62499999999997, 92.39999999999996, 103.94999999999997, 97.64999999999999, 89.59999999999998, 110.07499999999997, 82.42499999999997, 96.77499999999998, 99.575, 93.97499999999998, 87.84999999999997, 116.54999999999995, 93.80000000000001, 91.69999999999996, 90.64999999999998, 124.07499999999999, 109.72499999999998]",50
elective_surgery,5,"[48.625, 23.1875, 17.5, 18.125, 17.0625, 15.3125, 23.4375, 20.375, 27.75, 20.0, 31.8125, 23.625, 24.4375, 14.1875, 28.4375, 19.0, 6.5625, 26.9375, 18.625, 16.0625, 34.5625, 30.625, 20.5, 17.1875, 19.0, 23.6875, 19.375, 24.0, 40.25, 23.0, 18.9375, 20.125, 25.25, 30.6875, 27.8125, 26.625, 24.8125, 18.25, 22.25, 23.3125, 20.75, 21.125, 26.625, 20.75, 29.25, 26.25, 14.875, 26.625, 24.0625, 34.625, 18.25, 17.0625, 30.6875, 35.5, 29.1875, 18.9375, 17.9375, 29.875, 23.8125, 24.9375, 20.125, 40.1875, 38.75, 21.125, 33.3125, 21.5625, 24.0, 24.0, 16.75, 36.4375, 25.5625, 32.125, 37.1875, 20.0, 33.625, 33.1875, 19.4375, 14.1875, 31.0, 23.6875, 19.3125, 18.75, 52.25, 29.625, 23.125, 29.25, 30.6875, 25.1875, 26.9375, 22.5625, 19.0625, 24.125, 28.8125, 25.125, 33.25, 20.4375, 29.9375, 23.0, 33.125, 26.3125]",50
daycase_surgery,5,"[12.03125, 10.28125, 6.8125, 5.0625, 7.5, 6.78125, 10.4375, 7.71875, 10.625, 8.96875, 11.4375, 8.4375, 8.40625, 2.1875, 13.25, 13.21875, 6.3125, 13.5625, 7.3125, 5.5, 10.625, 11.34375, 13.1875, 7.15625, 12.6875, 9.9375, 11.9375, 11.03125, 17.96875, 13.8125, 5.46875, 7.34375, 12.28125, 11.84375, 6.25, 8.8125, 9.1875, 6.25, 9.84375, 10.34375, 5.875, 12.0, 6.0625, 8.28125, 9.5625, 8.21875, 8.625, 12.0625, 12.40625, 18.125, 7.5, 6.75, 13.3125, 15.65625, 8.5625, 7.5, 8.4375, 15.71875, 9.96875, 14.875, 6.4375, 14.8125, 20.8125, 10.6875, 11.6875, 14.65625, 13.0625, 10.78125, 9.1875, 11.15625, 11.1875, 15.84375, 16.15625, 8.75, 14.53125, 17.4375, 5.65625, 6.25, 10.75, 11.53125, 11.78125, 6.21875, 21.71875, 7.71875, 10.09375, 13.40625, 13.03125, 11.6875, 11.34375, 12.78125, 16.25, 9.15625, 13.75, 8.125, 14.53125, 8.0625, 15.4375, 8.875, 14.0, 12.125]",50
emergency_patients_seen,6,"[60, 68, 47, 63, 65, 50, 56, 62, 77, 58, 64, 56, 61, 49, 67, 56, 48, 70, 55, 52, 73, 66, 61, 64, 62, 55, 69, 62, 70, 52, 62, 61, 67, 59, 58, 64, 60, 52, 49, 55, 59, 49, 63, 50, 74, 60, 63, 59, 60, 70, 56, 58, 75, 67, 65, 55, 52, 70, 57, 63, 56, 73, 78, 62, 72, 49, 63, 62, 54, 60, 71, 73, 76, 59, 64, 69, 53, 49, 64, 60, 64, 49, 76, 61, 49, 68, 60, 61, 74, 55, 58, 63, 65, 56, 72, 59, 58, 63, 76, 59]",50
elective_patients_seen,6,"[19, 15, 7, 10, 8, 7, 8, 12, 12, 12, 13, 13, 10, 7, 15, 11, 5, 13, 9, 9, 17, 15, 10, 10, 12, 10, 10, 12, 12, 11, 11, 11, 14, 13, 15, 9, 13, 10, 9, 10, 9, 6, 11, 10, 12, 12, 9, 14, 12, 11, 8, 10, 14, 14, 15, 10, 9, 14, 10, 11, 7, 18, 14, 10, 15, 12, 14, 14, 11, 16, 13, 18, 18, 8, 14, 17, 10, 7, 15, 12, 9, 7, 24, 13, 13, 12, 11, 9, 14, 15, 9, 10, 10, 12, 14, 12, 13, 10, 15, 15]",50
daycase_patients_seen,6,"[13, 11, 6, 12, 6, 8, 13, 13, 11, 9, 18, 9, 11, 4, 13, 13, 6, 13, 11, 7, 14, 11, 15, 17, 14, 6, 13, 8, 14, 15, 9, 7, 13, 7, 6, 10, 9, 6, 13, 13, 12, 13, 8, 8, 6, 6, 10, 13, 17, 17, 5, 6, 19, 11, 11, 9, 7, 17, 12, 11, 10, 16, 21, 8, 15, 13, 12, 14, 8, 12, 14, 13, 18, 9, 13, 16, 11, 8, 14, 15, 12, 11, 26, 10, 11, 14, 11, 11, 12, 13, 10, 14, 15, 9, 15, 10, 13, 8, 12, 14]",50
emergency_patients_cancelled,6,"[32, 30, 47, 26, 29, 40, 35, 32, 36, 33, 38, 31, 32, 38, 33, 42, 40, 29, 45, 41, 25, 26, 37, 38, 33, 44, 35, 36, 22, 41, 31, 36, 28, 37, 32, 28, 30, 35, 40, 33, 37, 45, 34, 41, 30, 38, 31, 36, 35, 29, 38, 36, 21, 28, 27, 37, 37, 29, 39, 28, 37, 26, 17, 31, 32, 38, 32, 39, 41, 35, 27, 23, 22, 37, 28, 25, 34, 42, 24, 37, 35, 45, 13, 33, 32, 26, 37, 38, 29, 43, 33, 34, 32, 36, 25, 35, 41, 37, 18, 30]",50
elective_patients_cancelled,6,"[20, 32, 31, 31, 34, 35, 32, 28, 27, 32, 25, 29, 33, 37, 26, 31, 36, 31, 31, 30, 23, 28, 31, 27, 27, 29, 31, 28, 26, 31, 30, 29, 24, 24, 27, 32, 25, 30, 34, 31, 28, 33, 29, 29, 27, 27, 31, 26, 27, 30, 32, 30, 26, 25, 24, 31, 30, 25, 31, 24, 30, 21, 25, 32, 17, 31, 27, 26, 32, 27, 23, 23, 20, 34, 28, 24, 28, 32, 25, 30, 31, 32, 13, 25, 28, 25, 31, 29, 26, 26, 30, 30, 28, 29, 26, 29, 32, 29, 25, 23]",50
daycase_patients_cancelled,6,"[50, 46, 53, 48, 52, 46, 46, 46, 48, 55, 49, 50, 47, 59, 41, 47, 52, 45, 50, 56, 47, 49, 50, 40, 46, 51, 44, 43, 45, 41, 43, 54, 45, 46, 48, 54, 52, 55, 49, 46, 49, 48, 53, 49, 50, 56, 52, 47, 46, 43, 54, 52, 44, 48, 54, 50, 49, 44, 48, 48, 48, 43, 43, 47, 42, 49, 44, 44, 54, 42, 47, 47, 39, 52, 45, 41, 53, 62, 49, 49, 47, 52, 35, 43, 54, 47, 48, 52, 43, 51, 40, 43, 39, 50, 43, 46, 41, 49, 42, 39]",50
emergency_surgery,6,"[103.24999999999996, 104.99999999999999, 74.02499999999998, 109.02499999999996, 102.02499999999998, 76.64999999999996, 92.04999999999998, 93.79999999999998, 112.175, 100.1, 90.99999999999997, 100.79999999999998, 95.37499999999999, 80.67500000000001, 104.12499999999999, 88.2, 80.14999999999996, 115.84999999999997, 77.87499999999997, 94.14999999999996, 118.47499999999997, 111.64999999999998, 100.62499999999999, 94.14999999999999, 101.84999999999998, 84.87500000000001, 99.92500000000001, 101.14999999999998, 116.55, 81.19999999999997, 100.80000000000001, 97.47499999999997, 102.37499999999999, 90.825, 96.94999999999999, 105.69999999999996, 92.04999999999998, 84.69999999999999, 79.27499999999999, 96.07499999999997, 86.97500000000001, 78.225, 100.975, 81.2, 115.49999999999996, 95.55, 105.52499999999998, 103.42499999999997, 96.94999999999996, 112.35, 89.59999999999995, 85.74999999999999, 120.57499999999997, 108.67500000000003, 112.17499999999997, 89.425, 86.10000000000002, 116.89999999999998, 90.12499999999999, 111.47499999999997, 91.35, 113.92499999999997, 122.15, 104.64999999999998, 109.55, 84.17499999999998, 104.12499999999999, 94.85000000000001, 84.34999999999998, 101.14999999999999, 114.27499999999996, 123.37499999999994, 124.6, 98.17499999999995, 109.89999999999999, 112.525, 92.92499999999998, 79.62500000000001, 114.44999999999996, 102.54999999999997, 101.50000000000001, 80.32499999999996, 132.64999999999998, 92.22499999999998, 80.32499999999999, 106.39999999999995, 98.69999999999999, 100.27499999999998, 115.49999999999997, 83.47499999999998, 86.79999999999998, 103.075, 95.02499999999999, 85.74999999999997, 118.64999999999996, 91.875, 89.24999999999997, 93.62499999999997, 123.89999999999999, 102.02499999999999]",50
elective_surgery,6,"[46.0625, 27.9375, 16.8125, 19.625, 14.125, 16.0625, 21.25, 22.875, 27.0, 27.75, 32.1875, 23.5625, 22.25, 14.1875, 35.4375, 24.8125, 11.6875, 26.9375, 20.0625, 19.6875, 37.9375, 31.6875, 23.75, 24.875, 26.25, 22.625, 23.75, 24.75, 33.0, 27.4375, 25.5625, 27.4375, 32.875, 33.3125, 33.1875, 21.9375, 29.9375, 21.875, 22.6875, 21.875, 23.8125, 14.25, 25.1875, 21.5, 27.75, 26.25, 18.9375, 30.25, 27.375, 27.4375, 19.0, 20.0, 31.0, 34.75, 33.5625, 23.75, 19.3125, 33.25, 27.5, 28.9375, 16.4375, 42.375, 37.375, 21.875, 35.0625, 25.125, 29.5, 32.5, 25.9375, 34.25, 30.3125, 39.375, 43.875, 18.25, 35.5, 38.6875, 23.0, 14.9375, 32.4375, 24.75, 24.1875, 20.9375, 57.75, 31.8125, 33.3125, 30.0, 26.6875, 22.3125, 26.875, 29.4375, 24.1875, 24.125, 23.0, 25.125, 31.0, 27.75, 29.9375, 23.75, 34.6875, 35.8125]",50
daycase_surgery,6,"[17.96875, 14.28125, 8.8125, 13.875, 8.4375, 13.0625, 14.96875, 16.65625, 15.78125, 12.65625, 19.875, 11.53125, 12.59375, 5.6875, 22.09375, 18.71875, 11.625, 18.34375, 14.09375, 10.09375, 15.3125, 13.90625, 17.71875, 19.15625, 19.8125, 9.1875, 18.71875, 12.125, 19.625, 22.78125, 10.40625, 8.59375, 20.03125, 13.46875, 9.375, 11.125, 15.84375, 9.75, 16.09375, 12.34375, 16.5, 19.65625, 9.6875, 11.9375, 9.5625, 6.75, 13.9375, 14.78125, 20.28125, 21.21875, 6.40625, 7.125, 21.15625, 18.21875, 12.21875, 11.34375, 11.40625, 19.53125, 15.5625, 14.65625, 12.4375, 20.125, 22.78125, 13.8125, 18.09375, 17.03125, 17.0625, 16.4375, 11.75, 15.75, 17.9375, 22.46875, 25.125, 10.03125, 20.21875, 22.375, 9.03125, 13.0625, 15.875, 16.96875, 19.875, 15.03125, 29.375, 12.25, 18.03125, 18.3125, 16.15625, 13.34375, 15.9375, 16.09375, 20.6875, 19.4375, 20.90625, 12.46875, 18.65625, 14.6875, 18.90625, 17.0, 18.75, 20.375]",50
emergency_patients_seen,7,"[60, 67, 47, 65, 60, 44, 60, 63, 70, 62, 62, 58, 61, 52, 61, 55, 52, 68, 57, 54, 73, 68, 66, 65, 61, 57, 60, 61, 75, 57, 62, 67, 65, 65, 58, 64, 63, 53, 51, 59, 61, 50, 68, 55, 79, 54, 66, 63, 58, 72, 62, 59, 73, 67, 62, 60, 53, 76, 59, 64, 59, 71, 75, 64, 79, 49, 61, 64, 53, 65, 68, 73, 80, 59, 70, 74, 59, 53, 66, 62, 69, 52, 77, 61, 56, 70, 59, 57, 74, 58, 59, 66, 62, 58, 73, 57, 56, 62, 72, 64]",50
elective_patients_seen,7,"[21, 14, 6, 9, 8, 6, 10, 12, 12, 15, 13, 13, 11, 8, 17, 10, 7, 14, 11, 8, 16, 17, 13, 11, 12, 9, 10, 12, 15, 13, 11, 8, 12, 13, 15, 10, 13, 11, 10, 13, 10, 7, 11, 10, 11, 8, 9, 14, 11, 13, 10, 10, 18, 16, 12, 10, 11, 18, 12, 12, 8, 19, 19, 11, 15, 12, 12, 14, 7, 16, 12, 14, 17, 8, 13, 17, 11, 6, 16, 13, 10, 10, 25, 12, 11, 11, 13, 12, 15, 10, 10, 12, 14, 12, 15, 12, 12, 11, 18, 16]",50
daycase_patients_seen,7,"[17, 14, 6, 14, 7, 9, 18, 17, 11, 14, 19, 12, 15, 6, 14, 14, 8, 16, 16, 7, 16, 15, 17, 20, 18, 7, 14, 8, 20, 19, 11, 8, 14, 10, 9, 13, 12, 8, 16, 14, 16, 15, 10, 9, 9, 9, 12, 18, 19, 20, 6, 9, 23, 14, 15, 12, 10, 20, 19, 12, 15, 18, 25, 8, 20, 16, 13, 17, 8, 16, 17, 16, 22, 10, 13, 19, 15, 11, 16, 16, 15, 14, 32, 10, 10, 16, 14, 14, 13, 14, 12, 16, 18, 13, 20, 12, 13, 10, 18, 14]",50
emergency_patients_cancelled,7,"[33, 30, 44, 25, 32, 46, 33, 31, 37, 28, 38, 29, 30, 37, 34, 38, 38, 28, 47, 36, 23, 25, 35, 39, 32, 41, 38, 37, 19, 38, 27, 37, 29, 34, 34, 27, 29, 36, 38, 31, 34, 42, 33, 36, 24, 37, 28, 31, 33, 28, 33, 36, 22, 29, 30, 34, 37, 25, 39, 28, 36, 27, 21, 30, 25, 36, 31, 38, 43, 35, 25, 22, 17, 34, 19, 17, 32, 40, 27, 33, 32, 43, 14, 36, 31, 27, 39, 37, 32, 40, 31, 31, 38, 35, 21, 37, 35, 35, 21, 26]",50
elective_patients_cancelled,7,"[18, 33, 32, 32, 34, 36, 30, 28, 27, 29, 25, 29, 32, 36, 24, 32, 34, 30, 29, 31, 24, 26, 28, 26, 27, 30, 31, 28, 23, 29, 30, 32, 26, 24, 27, 31, 25, 29, 33, 28, 27, 32, 29, 29, 28, 31, 31, 26, 28, 28, 30, 30, 22, 23, 27, 31, 28, 21, 29, 23, 29, 20, 20, 31, 18, 31, 29, 26, 36, 27, 24, 27, 21, 34, 29, 24, 27, 33, 24, 29, 30, 29, 12, 26, 30, 26, 29, 26, 25, 31, 29, 28, 24, 29, 25, 29, 33, 28, 22, 22]",50
daycase_patients_cancelled,7,"[46, 43, 53, 46, 51, 45, 41, 42, 48, 50, 48, 47, 43, 57, 40, 46, 50, 42, 45, 56, 45, 45, 48, 37, 42, 50, 43, 43, 39, 37, 41, 53, 44, 43, 45, 51, 49, 53, 46, 45, 45, 46, 51, 48, 47, 53, 50, 42, 44, 40, 53, 49, 40, 45, 50, 47, 46, 41, 41, 47, 43, 41, 39, 47, 37, 46, 43, 41, 54, 38, 44, 44, 35, 51, 45, 38, 49, 59, 47, 48, 44, 49, 29, 43, 55, 45, 45, 49, 42, 50, 38, 41, 36, 46, 38, 44, 41, 47, 36, 39]",50
emergency_surgery,7,"[101.14999999999998, 102.72499999999998, 74.725, 113.57499999999996, 94.14999999999999, 65.79999999999997, 95.89999999999999, 94.675, 102.90000000000002, 106.75000000000001, 87.85, 103.94999999999999, 97.82499999999999, 82.25000000000003, 95.37499999999997, 87.32499999999999, 85.39999999999996, 112.34999999999997, 82.42499999999998, 93.44999999999996, 117.42499999999997, 114.44999999999997, 108.14999999999999, 98.52499999999999, 103.42499999999998, 87.675, 87.5, 97.475, 121.97500000000001, 87.67499999999998, 105.35000000000001, 106.92499999999997, 101.32499999999997, 100.625, 99.74999999999999, 107.44999999999995, 96.77499999999998, 85.57499999999999, 83.12499999999999, 102.37499999999997, 89.77499999999999, 80.84999999999998, 105.35, 88.375, 121.97499999999997, 84.7, 109.89999999999998, 108.67499999999997, 93.79999999999995, 115.5, 100.79999999999997, 89.075, 116.02499999999998, 108.67500000000003, 109.19999999999997, 100.09999999999998, 89.42500000000001, 126.69999999999997, 94.67499999999997, 112.69999999999997, 94.675, 109.02499999999998, 117.775, 105.34999999999997, 119.17500000000001, 84.52499999999999, 100.62499999999999, 98.7, 79.27499999999999, 108.67499999999998, 109.89999999999996, 121.97499999999995, 127.75, 100.27499999999996, 118.99999999999999, 120.75, 103.77499999999998, 87.325, 117.59999999999997, 103.24999999999999, 109.72500000000002, 86.79999999999995, 134.225, 92.22499999999998, 90.64999999999999, 110.94999999999996, 96.77499999999999, 96.07499999999997, 113.39999999999998, 87.49999999999997, 91.52499999999999, 105.35000000000001, 92.39999999999999, 88.89999999999998, 120.22499999999997, 88.025, 86.09999999999998, 91.69999999999996, 119.69999999999999, 110.6]",50
elective_surgery,7,"[48.9375, 25.0, 14.625, 19.6875, 14.125, 13.875, 24.875, 25.875, 27.0, 33.5625, 30.3125, 23.5625, 24.4375, 16.375, 39.8125, 24.875, 16.0625, 29.875, 23.6875, 19.0, 35.75, 37.9375, 30.3125, 26.3125, 25.5, 20.4375, 24.5, 24.75, 42.1875, 31.0625, 25.5625, 20.875, 28.125, 33.3125, 33.1875, 24.125, 28.4375, 24.0625, 24.875, 28.0625, 25.25, 17.5625, 24.4375, 18.875, 28.1875, 20.875, 18.9375, 31.375, 25.1875, 31.8125, 22.625, 19.25, 39.75, 38.375, 27.75, 23.75, 23.6875, 41.25, 31.5, 29.625, 19.375, 43.8125, 44.9375, 24.0625, 35.0625, 25.125, 25.875, 32.5, 17.9375, 34.25, 30.375, 32.125, 42.4375, 15.625, 34.0625, 36.8125, 28.5625, 13.5, 34.625, 26.9375, 23.0, 26.0, 59.9375, 30.375, 29.6875, 26.3125, 30.3125, 27.375, 29.0625, 20.75, 24.875, 31.125, 31.0, 26.25, 31.6875, 27.75, 27.0, 25.1875, 39.375, 35.75]",50
daycase_surgery,7,"[23.09375, 19.0625, 9.1875, 15.5, 10.46875, 15.46875, 21.9375, 21.40625, 17.28125, 19.8125, 23.03125, 15.9375, 18.28125, 7.5, 25.625, 20.5625, 13.4375, 22.5625, 18.625, 12.15625, 17.5, 17.34375, 20.28125, 23.9375, 24.5625, 11.78125, 18.125, 13.0625, 26.75, 27.90625, 15.78125, 10.625, 21.3125, 18.0625, 12.65625, 15.71875, 20.25, 12.6875, 18.4375, 14.375, 20.3125, 21.84375, 11.6875, 14.90625, 12.46875, 10.96875, 18.0, 23.0625, 24.34375, 24.875, 7.875, 11.53125, 24.03125, 24.125, 17.34375, 14.4375, 15.8125, 21.875, 26.96875, 15.75, 19.96875, 23.625, 30.53125, 13.8125, 24.125, 20.6875, 18.15625, 19.90625, 11.9375, 21.0625, 21.21875, 25.375, 27.625, 11.125, 21.15625, 28.28125, 16.59375, 16.90625, 16.5625, 19.5625, 23.15625, 18.125, 37.25, 13.5625, 14.125, 22.375, 20.75, 17.375, 17.96875, 16.8125, 23.8125, 22.375, 27.0, 16.28125, 24.5, 17.25, 19.09375, 20.125, 26.0625, 18.3125]",50
emergency_patients_seen,1,"[73, 72, 59, 64, 63, 56, 70, 71, 82, 67, 74, 75, 69, 61, 73, 64, 55, 74, 66, 57, 78, 72, 72, 68, 72, 70, 71, 66, 78, 63, 75, 73, 75, 70, 71, 67, 68, 64, 61, 73, 65, 59, 75, 62, 85, 71, 73, 72, 74, 83, 65, 68, 82, 72, 73, 66, 68, 82, 70, 69, 71, 89, 90, 70, 83, 59, 74, 78, 62, 77, 83, 82, 87, 61, 82, 83, 67, 54, 76, 72, 72, 67, 85, 69, 61, 81, 64, 71, 84, 68, 70, 85, 72, 67, 81, 69, 68, 70, 81, 68]",55
